State Name,County Name,NAICS Description,Establishments
Maryland,Frederick,Religious,242
Maryland,Garrett,Amusement,18
Maryland,Garrett,Religious,47
Maryland,Harford,Amusement,59
Maryland,Harford,Religious,165
Maryland,Howard,Amusement,88
Maryland,Howard,Religious,296
Maryland,Kent,Amusement,23
Maryland,Kent,Religious,35
Maryland,Montgomery,Amusement,253
Maryland,Montgomery,Religious,"1,109"
Maryland,Prince George's,Amusement,95
Maryland,Prince George's,Religious,771
Maryland,Queen Anne's,Amusement,25
Maryland,Queen Anne's,Religious,42
Maryland,St. Mary's,Amusement,22
Maryland,St. Mary's,Religious,83
Maryland,Talbot,Amusement,19
Maryland,Talbot,Religious,65
Maryland,Washington,Amusement,31
Maryland,Washington,Religious,197
Maryland,Wicomico,Amusement,14
Maryland,Wicomico,Religious,101
Maryland,Worcester,Amusement,51
Maryland,Worcester,Religious,116
Massachusetts,Barnstable,Amusement,163
Massachusetts,Barnstable,Religious,295
Massachusetts,Berkshire,Amusement,54
Massachusetts,Berkshire,Religious,145
Massachusetts,Bristol,Amusement,158
Massachusetts,Bristol,Religious,378
Massachusetts,Dukes,Amusement,30
Massachusetts,Dukes,Religious,47
Massachusetts,Essex,Amusement,283
Massachusetts,Essex,Religious,622
Massachusetts,Franklin,Amusement,21
Massachusetts,Franklin,Religious,90
Massachusetts,Hampden,Amusement,98
Massachusetts,Hampden,Religious,381
Massachusetts,Hampshire,Amusement,46
Massachusetts,Hampshire,Religious,154
Massachusetts,Middlesex,Amusement,546
Massachusetts,Middlesex,Religious,"1,494"
Massachusetts,Nantucket,Amusement,19
Massachusetts,Nantucket,Religious,29
Massachusetts,Norfolk,Amusement,295
Massachusetts,Norfolk,Religious,606
Massachusetts,Plymouth,Amusement,230
Massachusetts,Plymouth,Religious,347
Massachusetts,Suffolk,Amusement,196
Massachusetts,Suffolk,Religious,"1,017"
Massachusetts,Worcester,Amusement,201
Massachusetts,Worcester,Religious,643
Michigan,Alcona,Amusement,4
Michigan,Alcona,Religious,12
Michigan,Alger,Amusement,4
Michigan,Alger,Religious,17
Michigan,Allegan,Amusement,32
Michigan,Allegan,Religious,123
Michigan,Alpena,Amusement,12
Michigan,Alpena,Religious,45
Michigan,Antrim,Amusement,10
Michigan,Antrim,Religious,34
Michigan,Arenac,Amusement,7
Michigan,Arenac,Religious,11
Michigan,Barry,Amusement,8
Michigan,Barry,Religious,63
Michigan,Bay,Amusement,28
Michigan,Bay,Religious,92
Michigan,Benzie,Amusement,9
Michigan,Benzie,Religious,25
Michigan,Berrien,Amusement,53
Michigan,Berrien,Religious,174
Michigan,Branch,Amusement,10
Michigan,Branch,Religious,44
Michigan,Calhoun,Amusement,26
Michigan,Calhoun,Religious,139
Michigan,Cass,Amusement,13
Michigan,Cass,Religious,44
Michigan,Charlevoix,Amusement,21
Michigan,Charlevoix,Religious,47
Michigan,Cheboygan,Amusement,19
Michigan,Cheboygan,Religious,36
Michigan,Chippewa,Amusement,10
Michigan,Chippewa,Religious,41
Michigan,Clare,Amusement,10
Michigan,Clare,Religious,33
Michigan,Clinton,Amusement,9
Michigan,Clinton,Religious,56
Michigan,Crawford,Amusement,5
Michigan,Crawford,Religious,14
Michigan,Delta,Amusement,13
Michigan,Delta,Religious,49
Michigan,Dickinson,Amusement,10
Michigan,Dickinson,Religious,41
Michigan,Eaton,Amusement,17
Michigan,Eaton,Religious,131
Michigan,Emmet,Amusement,37
Michigan,Emmet,Religious,58
Michigan,Genesee,Amusement,70
Michigan,Genesee,Religious,356
Michigan,Gladwin,Amusement,6
Michigan,Gladwin,Religious,24
Michigan,Gogebic,Amusement,4
Michigan,Gogebic,Religious,24
Michigan,Grand Traverse,Amusement,30
Michigan,Grand Traverse,Religious,115
Michigan,Gratiot,Amusement,6
Michigan,Gratiot,Religious,51
Michigan,Hillsdale,Amusement,7
Michigan,Hillsdale,Religious,55
Michigan,Houghton,Amusement,7
Michigan,Houghton,Religious,51
Michigan,Huron,Amusement,14
Michigan,Huron,Religious,51
Michigan,Ingham,Amusement,65
Michigan,Ingham,Religious,434
Michigan,Ionia,Amusement,9
Michigan,Ionia,Religious,50
Michigan,Iosco,Amusement,12
Michigan,Iosco,Religious,37
Michigan,Iron,Amusement,3
Michigan,Iron,Religious,17
Michigan,Isabella,Amusement,18
Michigan,Isabella,Religious,60
Michigan,Jackson,Amusement,37
Michigan,Jackson,Religious,137
Michigan,Kalamazoo,Amusement,64
Michigan,Kalamazoo,Religious,249
Michigan,Kalkaska,Amusement,3
Michigan,Kalkaska,Religious,12
Michigan,Kent,Amusement,170
Michigan,Kent,Religious,773
Michigan,Lake,Amusement,5
Michigan,Lake,Religious,14
Michigan,Lapeer,Amusement,20
Michigan,Lapeer,Religious,75
Michigan,Leelanau,Amusement,18
Michigan,Leelanau,Religious,36
Michigan,Lenawee,Amusement,20
Michigan,Lenawee,Religious,115
Michigan,Livingston,Amusement,57
Michigan,Livingston,Religious,119
Michigan,Luce,Amusement,3
Michigan,Luce,Religious,13
Michigan,Mackinac,Amusement,9
Michigan,Mackinac,Religious,26
Michigan,Macomb,Amusement,190
Michigan,Macomb,Religious,436
Michigan,Manistee,Amusement,6
Michigan,Manistee,Religious,32
Michigan,Marquette,Amusement,20
Michigan,Marquette,Religious,97
Michigan,Mason,Amusement,8
Michigan,Mason,Religious,37
Michigan,Mecosta,Amusement,11
Michigan,Mecosta,Religious,49
Michigan,Menominee,Amusement,7
Michigan,Menominee,Religious,24
Michigan,Midland,Amusement,13
Michigan,Midland,Religious,95
Michigan,Monroe,Amusement,40
Michigan,Monroe,Religious,106
Michigan,Montcalm,Amusement,13
Michigan,Montcalm,Religious,65
Michigan,Montmorency,Amusement,4
Michigan,Montmorency,Religious,12
Michigan,Muskegon,Amusement,43
Michigan,Muskegon,Religious,167
Michigan,Newaygo,Amusement,7
Michigan,Newaygo,Religious,63
Michigan,Oakland,Amusement,396
Michigan,Oakland,Religious,927
Michigan,Oceana,Amusement,15
Michigan,Oceana,Religious,25
Michigan,Ogemaw,Amusement,12
Michigan,Ogemaw,Religious,22
Michigan,Osceola,Amusement,4
Michigan,Osceola,Religious,35
Michigan,Oscoda,Amusement,8
Michigan,Oscoda,Religious,11
Michigan,Otsego,Amusement,10
Michigan,Otsego,Religious,27
Michigan,Ottawa,Amusement,76
Michigan,Ottawa,Religious,332
Michigan,Presque Isle,Amusement,3
Michigan,Presque Isle,Religious,22
Michigan,Roscommon,Amusement,14
Michigan,Roscommon,Religious,36
Michigan,Saginaw,Amusement,42
Michigan,Saginaw,Religious,204
Michigan,Sanilac,Amusement,9
Michigan,Sanilac,Religious,42
Michigan,Schoolcraft,Amusement,4
Michigan,Schoolcraft,Religious,10
Michigan,Shiawassee,Amusement,13
Michigan,Shiawassee,Religious,69
Michigan,St. Clair,Amusement,33
Michigan,St. Clair,Religious,128
Michigan,St. Joseph,Amusement,11
Michigan,St. Joseph,Religious,77
Michigan,Tuscola,Amusement,16
Michigan,Tuscola,Religious,56
Michigan,Van Buren,Amusement,25
Michigan,Van Buren,Religious,73
Michigan,Washtenaw,Amusement,101
Michigan,Washtenaw,Religious,372
Michigan,Wayne,Amusement,278
Michigan,Wayne,Religious,"1,251"
Michigan,Wexford,Amusement,16
Michigan,Wexford,Religious,34
Minnesota,Aitkin,Amusement,6
Minnesota,Aitkin,Religious,32
Minnesota,Anoka,Amusement,89
Minnesota,Anoka,Religious,216
Minnesota,Becker,Amusement,15
Minnesota,Becker,Religious,55
Minnesota,Beltrami,Amusement,22
Minnesota,Beltrami,Religious,55
Minnesota,Benton,Amusement,13
Minnesota,Benton,Religious,41
Minnesota,Blue Earth,Amusement,23
Minnesota,Blue Earth,Religious,82
Minnesota,Brown,Amusement,18
Minnesota,Brown,Religious,43
Minnesota,Carlton,Amusement,12
Minnesota,Carlton,Religious,47
Minnesota,Carver,Amusement,37
Minnesota,Carver,Religious,91
Minnesota,Cass,Amusement,14
Minnesota,Cass,Religious,58
Minnesota,Chisago,Amusement,17
Minnesota,Chisago,Religious,50
Minnesota,Clay,Amusement,19
Minnesota,Clay,Religious,70
Minnesota,Cook,Amusement,6
Minnesota,Cook,Religious,15
Minnesota,Cottonwood,Amusement,3
Minnesota,Cottonwood,Religious,28
Minnesota,Crow Wing,Amusement,35
Minnesota,Crow Wing,Religious,105
Minnesota,Dakota,Amusement,129
Minnesota,Dakota,Religious,311
Minnesota,Dodge,Amusement,6
Minnesota,Dodge,Religious,31
Minnesota,Douglas,Amusement,28
Minnesota,Douglas,Religious,78
Minnesota,Faribault,Amusement,3
Minnesota,Faribault,Religious,37
Minnesota,Fillmore,Amusement,11
Minnesota,Fillmore,Religious,61
Minnesota,Freeborn,Amusement,7
Minnesota,Freeborn,Religious,56
Minnesota,Goodhue,Amusement,18
Minnesota,Goodhue,Religious,88
Minnesota,Grant,Amusement,5
Minnesota,Grant,Religious,19
Minnesota,Hennepin,Amusement,405
Minnesota,Hennepin,Religious,"1,463"
Minnesota,Houston,Amusement,6
Minnesota,Houston,Religious,30
Minnesota,Hubbard,Amusement,10
Minnesota,Hubbard,Religious,27
Minnesota,Isanti,Amusement,11
Minnesota,Isanti,Religious,44
Minnesota,Itasca,Amusement,17
Minnesota,Itasca,Religious,65
Minnesota,Jackson,Amusement,5
Minnesota,Jackson,Religious,24
Minnesota,Kanabec,Amusement,4
Minnesota,Kanabec,Religious,25
Minnesota,Kandiyohi,Amusement,14
Minnesota,Kandiyohi,Religious,82
Minnesota,Koochiching,Amusement,10
Minnesota,Koochiching,Religious,20
Minnesota,Lake,Amusement,11
Minnesota,Lake,Religious,17
Minnesota,Lake of the Woods,Amusement,6
Minnesota,Lake of the Woods,Religious,16
Minnesota,Le Sueur,Amusement,15
Minnesota,Le Sueur,Religious,36
Minnesota,Lincoln,Amusement,3
Minnesota,Lincoln,Religious,16
Minnesota,Lyon,Amusement,13
Minnesota,Lyon,Religious,39
Minnesota,Martin,Amusement,11
Minnesota,Martin,Religious,40
Minnesota,McLeod,Amusement,10
Minnesota,McLeod,Religious,64
Minnesota,Meeker,Amusement,8
Minnesota,Meeker,Religious,40
Minnesota,Mille Lacs,Amusement,13
Minnesota,Mille Lacs,Religious,46
Minnesota,Morrison,Amusement,14
Minnesota,Morrison,Religious,68
Minnesota,Mower,Amusement,8
Minnesota,Mower,Religious,59
Minnesota,Murray,Amusement,4
Minnesota,Murray,Religious,28
Minnesota,Nicollet,Amusement,5
Minnesota,Nicollet,Religious,38
Minnesota,Nobles,Amusement,3
Minnesota,Nobles,Religious,37
Minnesota,Olmsted,Amusement,43
Minnesota,Olmsted,Religious,171
Minnesota,Otter Tail,Amusement,23
Minnesota,Otter Tail,Religious,111
Minnesota,Pennington,Amusement,10
Minnesota,Pennington,Religious,23
Minnesota,Pine,Amusement,6
Minnesota,Pine,Religious,43
Minnesota,Polk,Amusement,15
Minnesota,Polk,Religious,62
Minnesota,Pope,Amusement,4
Minnesota,Pope,Religious,34
Minnesota,Ramsey,Amusement,144
Minnesota,Ramsey,Religious,733
Minnesota,Redwood,Amusement,5
Minnesota,Redwood,Religious,38
Minnesota,Renville,Amusement,5
Minnesota,Renville,Religious,42
Minnesota,Rice,Amusement,19
Minnesota,Rice,Religious,76
Minnesota,Rock,Amusement,6
Minnesota,Rock,Religious,24
Minnesota,Roseau,Amusement,6
Minnesota,Roseau,Religious,24
Minnesota,Scott,Amusement,54
Minnesota,Scott,Religious,91
Minnesota,Sherburne,Amusement,31
Minnesota,Sherburne,Religious,68
Minnesota,Sibley,Amusement,4
Minnesota,Sibley,Religious,27
Minnesota,St. Louis,Amusement,82
Minnesota,St. Louis,Religious,308
Minnesota,Stearns,Amusement,60
Minnesota,Stearns,Religious,195
Minnesota,Steele,Amusement,12
Minnesota,Steele,Religious,56
Minnesota,Stevens,Amusement,6
Minnesota,Stevens,Religious,25
Minnesota,Swift,Amusement,5
Minnesota,Swift,Religious,17
Minnesota,Todd,Amusement,8
Minnesota,Todd,Religious,50
Minnesota,Wabasha,Amusement,16
Minnesota,Wabasha,Religious,41
Minnesota,Wadena,Amusement,5
Minnesota,Wadena,Religious,28
Minnesota,Waseca,Amusement,7
Minnesota,Waseca,Religious,30
Minnesota,Washington,Amusement,102
Minnesota,Washington,Religious,162
Minnesota,Watonwan,Amusement,4
Minnesota,Watonwan,Religious,28
Minnesota,Winona,Amusement,22
Minnesota,Winona,Religious,60
Minnesota,Wright,Amusement,50
Minnesota,Wright,Religious,116
Mississippi,Adams,Amusement,3
Mississippi,Adams,Religious,43
Mississippi,Alcorn,Amusement,4
Mississippi,Alcorn,Religious,40
Mississippi,Attala,Amusement,3
Mississippi,Attala,Religious,26
Mississippi,Bolivar,Amusement,11
Mississippi,Bolivar,Religious,47
Mississippi,Claiborne,Amusement,4
Mississippi,Claiborne,Religious,7
Mississippi,Clay,Amusement,4
Mississippi,Clay,Religious,28
Mississippi,Coahoma,Amusement,7
Mississippi,Coahoma,Religious,22
Mississippi,Covington,Amusement,3
Mississippi,Covington,Religious,23
Mississippi,DeSoto,Amusement,34
Mississippi,DeSoto,Religious,129
Mississippi,Forrest,Amusement,21
Mississippi,Forrest,Religious,97
Mississippi,Grenada,Amusement,8
Mississippi,Grenada,Religious,25
Mississippi,Hancock,Amusement,8
Mississippi,Hancock,Religious,32
Mississippi,Harrison,Amusement,49
Mississippi,Harrison,Religious,181
Mississippi,Hinds,Amusement,42
Mississippi,Hinds,Religious,355
Mississippi,Holmes,Amusement,3
Mississippi,Holmes,Religious,19
Mississippi,Itawamba,Amusement,5
Mississippi,Itawamba,Religious,28
Mississippi,Jackson,Amusement,23
Mississippi,Jackson,Religious,120
Mississippi,Jones,Amusement,6
Mississippi,Jones,Religious,104
Mississippi,Lafayette,Amusement,17
Mississippi,Lafayette,Religious,68
Mississippi,Lamar,Amusement,15
Mississippi,Lamar,Religious,60
Mississippi,Lauderdale,Amusement,9
Mississippi,Lauderdale,Religious,123
Mississippi,Leake,Amusement,3
Mississippi,Leake,Religious,30
Mississippi,Lee,Amusement,22
Mississippi,Lee,Religious,105
Mississippi,Leflore,Amusement,5
Mississippi,Leflore,Religious,33
Mississippi,Lincoln,Amusement,5
Mississippi,Lincoln,Religious,56
Mississippi,Lowndes,Amusement,18
Mississippi,Lowndes,Religious,77
Mississippi,Madison,Amusement,36
Mississippi,Madison,Religious,126
Mississippi,Marion,Amusement,4
Mississippi,Marion,Religious,48
Mississippi,Monroe,Amusement,4
Mississippi,Monroe,Religious,47
Mississippi,Montgomery,Amusement,3
Mississippi,Montgomery,Religious,15
Mississippi,Neshoba,Amusement,4
Mississippi,Neshoba,Religious,34
Mississippi,Newton,Amusement,4
Mississippi,Newton,Religious,32
Mississippi,Oktibbeha,Amusement,6
Mississippi,Oktibbeha,Religious,60
Mississippi,Panola,Amusement,3
Mississippi,Panola,Religious,43
Mississippi,Pearl River,Amusement,4
Mississippi,Pearl River,Religious,48
Mississippi,Pike,Amusement,5
Mississippi,Pike,Religious,64
Mississippi,Pontotoc,Amusement,3
Mississippi,Pontotoc,Religious,33
Mississippi,Prentiss,Amusement,3
Mississippi,Prentiss,Religious,26
Mississippi,Rankin,Amusement,37
Mississippi,Rankin,Religious,156
Mississippi,Simpson,Amusement,3
Mississippi,Simpson,Religious,36
Mississippi,Tallahatchie,Amusement,3
Mississippi,Tallahatchie,Religious,24
Mississippi,Tate,Amusement,3
Mississippi,Tate,Religious,39
Mississippi,Tishomingo,Amusement,5
Mississippi,Tishomingo,Religious,15
Mississippi,Tunica,Amusement,3
Mississippi,Tunica,Religious,6
Mississippi,Warren,Amusement,13
Mississippi,Warren,Religious,63
Mississippi,Washington,Amusement,8
Mississippi,Washington,Religious,79
Mississippi,Wilkinson,Amusement,5
Mississippi,Wilkinson,Religious,10
Mississippi,Yazoo,Amusement,5
Mississippi,Yazoo,Religious,24
Missouri,Adair,Amusement,6
Missouri,Adair,Religious,36
Missouri,Andrew,Amusement,3
Missouri,Andrew,Religious,16
Missouri,Atchison,Amusement,5
Missouri,Atchison,Religious,16
Missouri,Audrain,Amusement,5
Missouri,Audrain,Religious,28
Missouri,Barry,Amusement,6
Missouri,Barry,Religious,48
Missouri,Bates,Amusement,3
Missouri,Bates,Religious,26
Missouri,Benton,Amusement,10
Missouri,Benton,Religious,32
Missouri,Boone,Amusement,56
Missouri,Boone,Religious,183
Missouri,Buchanan,Amusement,18
Missouri,Buchanan,Religious,108
Missouri,Butler,Amusement,6
Missouri,Butler,Religious,39
Missouri,Callaway,Amusement,8
Missouri,Callaway,Religious,40
Missouri,Camden,Amusement,36
Missouri,Camden,Religious,53
Missouri,Cape Girardeau,Amusement,23
Missouri,Cape Girardeau,Religious,111
Missouri,Cass,Amusement,16
Missouri,Cass,Religious,98
Missouri,Cedar,Amusement,4
Missouri,Cedar,Religious,21
Missouri,Chariton,Amusement,3
Missouri,Chariton,Religious,18
Missouri,Christian,Amusement,19
Missouri,Christian,Religious,81
Missouri,Clay,Amusement,50
Missouri,Clay,Religious,196
Missouri,Clinton,Amusement,6
Missouri,Clinton,Religious,17
Missouri,Cole,Amusement,21
Missouri,Cole,Religious,191
Missouri,Cooper,Amusement,7
Missouri,Cooper,Religious,20
Missouri,Dade,Amusement,3
Missouri,Dade,Religious,12
Missouri,Dallas,Amusement,5
Missouri,Dallas,Religious,13
Missouri,DeKalb,Amusement,3
Missouri,DeKalb,Religious,12
Missouri,Dent,Amusement,4
Missouri,Dent,Religious,19
Missouri,Dunklin,Amusement,4
Missouri,Dunklin,Religious,41
Missouri,Franklin,Amusement,30
Missouri,Franklin,Religious,143
Missouri,Gasconade,Amusement,4
Missouri,Gasconade,Religious,27
Missouri,Greene,Amusement,73
Missouri,Greene,Religious,380
Missouri,Grundy,Amusement,3
Missouri,Grundy,Religious,27
Missouri,Henry,Amusement,6
Missouri,Henry,Religious,34
Missouri,Hickory,Amusement,3
Missouri,Hickory,Religious,12
Missouri,Holt,Amusement,3
Missouri,Holt,Religious,8
Missouri,Howell,Amusement,8
Missouri,Howell,Religious,54
Missouri,Jackson,Amusement,144
Missouri,Jackson,Religious,810
Missouri,Jasper,Amusement,26
Missouri,Jasper,Religious,151
Missouri,Jefferson,Amusement,42
Missouri,Jefferson,Religious,163
Missouri,Johnson,Amusement,4
Missouri,Johnson,Religious,55
Missouri,Laclede,Amusement,5
Missouri,Laclede,Religious,47
Missouri,Lafayette,Amusement,7
Missouri,Lafayette,Religious,52
Missouri,Lawrence,Amusement,5
Missouri,Lawrence,Religious,56
Missouri,Lewis,Amusement,6
Missouri,Lewis,Religious,11
Missouri,Lincoln,Amusement,10
Missouri,Lincoln,Religious,43
Missouri,Livingston,Amusement,5
Missouri,Livingston,Religious,28
Missouri,Macon,Amusement,4
Missouri,Macon,Religious,16
Missouri,Marion,Amusement,10
Missouri,Marion,Religious,49
Missouri,Miller,Amusement,13
Missouri,Miller,Religious,26
Missouri,Moniteau,Amusement,6
Missouri,Moniteau,Religious,26
Missouri,Montgomery,Amusement,4
Missouri,Montgomery,Religious,10
Missouri,Morgan,Amusement,8
Missouri,Morgan,Religious,31
Missouri,Newton,Amusement,10
Missouri,Newton,Religious,74
Missouri,Nodaway,Amusement,5
Missouri,Nodaway,Religious,33
Missouri,Ozark,Amusement,3
Missouri,Ozark,Religious,11
Missouri,Pemiscot,Amusement,5
Missouri,Pemiscot,Religious,24
Missouri,Perry,Amusement,3
Missouri,Perry,Religious,27
Missouri,Pettis,Amusement,5
Missouri,Pettis,Religious,49
Missouri,Phelps,Amusement,11
Missouri,Phelps,Religious,59
Missouri,Pike,Amusement,7
Missouri,Pike,Religious,25
Missouri,Platte,Amusement,33
Missouri,Platte,Religious,88
Missouri,Polk,Amusement,4
Missouri,Polk,Religious,30
Missouri,Pulaski,Amusement,6
Missouri,Pulaski,Religious,46
Missouri,Ralls,Amusement,3
Missouri,Ralls,Religious,10
Missouri,Randolph,Amusement,3
Missouri,Randolph,Religious,37
Missouri,Ray,Amusement,6
Missouri,Ray,Religious,24
Missouri,Scott,Amusement,6
Missouri,Scott,Religious,60
Missouri,St. Charles,Amusement,122
Missouri,St. Charles,Religious,220
Missouri,St. Francois,Amusement,8
Missouri,St. Francois,Religious,82
Missouri,St. Louis,Amusement,317
Missouri,St. Louis,Religious,984
Missouri,St. Louis city,Amusement,75
Missouri,St. Louis city,Religious,474
Missouri,Ste. Genevieve,Amusement,3
Missouri,Ste. Genevieve,Religious,28
Missouri,Stoddard,Amusement,6
Missouri,Stoddard,Religious,41
Missouri,Stone,Amusement,13
Missouri,Stone,Religious,51
Missouri,Taney,Amusement,54
Missouri,Taney,Religious,80
Missouri,Texas,Amusement,3
Missouri,Texas,Religious,32
Missouri,Vernon,Amusement,3
Missouri,Vernon,Religious,27
Missouri,Warren,Amusement,3
Missouri,Warren,Religious,30
Missouri,Washington,Amusement,5
Missouri,Washington,Religious,23
Missouri,Wayne,Amusement,6
Missouri,Wayne,Religious,19
Missouri,Webster,Amusement,5
Missouri,Webster,Religious,37
Montana,Beaverhead,Amusement,18
Montana,Beaverhead,Religious,22
Montana,Big Horn,Amusement,9
Montana,Big Horn,Religious,12
Montana,Blaine,Amusement,4
Montana,Blaine,Religious,8
Montana,Broadwater,Amusement,8
Montana,Broadwater,Religious,4
Montana,Carbon,Amusement,12
Montana,Carbon,Religious,19
Montana,Cascade,Amusement,72
Montana,Cascade,Religious,104
Montana,Chouteau,Amusement,6
Montana,Chouteau,Religious,7
Montana,Custer,Amusement,15
Montana,Custer,Religious,14
Montana,Daniels,Amusement,4
Montana,Daniels,Religious,4
Montana,Dawson,Amusement,6
Montana,Dawson,Religious,17
Montana,Deer Lodge,Amusement,11
Montana,Deer Lodge,Religious,10
Montana,Fergus,Amusement,10
Montana,Fergus,Religious,21
Montana,Flathead,Amusement,97
Montana,Flathead,Religious,149
Montana,Gallatin,Amusement,120
Montana,Gallatin,Religious,185
Montana,Glacier,Amusement,7
Montana,Glacier,Religious,12
Montana,Hill,Amusement,19
Montana,Hill,Religious,22
Montana,Jefferson,Amusement,4
Montana,Jefferson,Religious,13
Montana,Lake,Amusement,17
Montana,Lake,Religious,38
Montana,Lewis and Clark,Amusement,67
Montana,Lewis and Clark,Religious,162
Montana,Lincoln,Amusement,13
Montana,Lincoln,Religious,31
Montana,Madison,Amusement,14
Montana,Madison,Religious,20
Montana,Meagher,Amusement,8
Montana,Meagher,Religious,3
Montana,Mineral,Amusement,9
Montana,Mineral,Religious,3
Montana,Missoula,Amusement,83
Montana,Missoula,Religious,181
Montana,Musselshell,Amusement,4
Montana,Musselshell,Religious,5
Montana,Park,Amusement,43
Montana,Park,Religious,33
Montana,Powder River,Amusement,4
Montana,Powder River,Religious,4
Montana,Powell,Amusement,11
Montana,Powell,Religious,10
Montana,Ravalli,Amusement,30
Montana,Ravalli,Religious,51
Montana,Richland,Amusement,8
Montana,Richland,Religious,25
Montana,Roosevelt,Amusement,8
Montana,Roosevelt,Religious,9
Montana,Rosebud,Amusement,6
Montana,Rosebud,Religious,18
Montana,Sanders,Amusement,8
Montana,Sanders,Religious,11
Montana,Silver Bow,Amusement,38
Montana,Silver Bow,Religious,38
Montana,Stillwater,Amusement,8
Montana,Stillwater,Religious,17
Montana,Sweet Grass,Amusement,7
Montana,Sweet Grass,Religious,7
Montana,Teton,Amusement,7
Montana,Teton,Religious,18
Montana,Toole,Amusement,6
Montana,Toole,Religious,5
Montana,Valley,Amusement,5
Montana,Valley,Religious,15
Montana,Yellowstone,Amusement,147
Montana,Yellowstone,Religious,212
Nebraska,Adams,Amusement,10
Nebraska,Adams,Religious,43
Nebraska,Antelope,Amusement,4
Nebraska,Antelope,Religious,16
Nebraska,Box Butte,Amusement,3
Nebraska,Box Butte,Religious,24
Nebraska,Buffalo,Amusement,21
Nebraska,Buffalo,Religious,72
Nebraska,Burt,Amusement,4
Nebraska,Burt,Religious,13
Nebraska,Butler,Amusement,3
Nebraska,Butler,Religious,13
Nebraska,Cass,Amusement,9
Nebraska,Cass,Religious,29
Nebraska,Cedar,Amusement,4
Nebraska,Cedar,Religious,12
Nebraska,Cherry,Amusement,3
Nebraska,Cherry,Religious,12
Nebraska,Cheyenne,Amusement,3
Nebraska,Cheyenne,Religious,13
Nebraska,Clay,Amusement,3
Nebraska,Clay,Religious,12
Nebraska,Colfax,Amusement,5
Nebraska,Colfax,Religious,18
Nebraska,Cuming,Amusement,3
Nebraska,Cuming,Religious,14
Nebraska,Custer,Amusement,4
Nebraska,Custer,Religious,16
Nebraska,Dakota,Amusement,7
Nebraska,Dakota,Religious,14
Nebraska,Dawes,Amusement,4
Nebraska,Dawes,Religious,16
Nebraska,Dawson,Amusement,8
Nebraska,Dawson,Religious,47
Nebraska,Dodge,Amusement,11
Nebraska,Dodge,Religious,44
Nebraska,Douglas,Amusement,206
Nebraska,Douglas,Religious,596
Nebraska,Gage,Amusement,7
Nebraska,Gage,Religious,33
Nebraska,Hall,Amusement,22
Nebraska,Hall,Religious,88
Nebraska,Hamilton,Amusement,3
Nebraska,Hamilton,Religious,24
Nebraska,Holt,Amusement,5
Nebraska,Holt,Religious,16
Nebraska,Howard,Amusement,3
Nebraska,Howard,Religious,7
Nebraska,Jefferson,Amusement,3
Nebraska,Jefferson,Religious,15
Nebraska,Kearney,Amusement,3
Nebraska,Kearney,Religious,15
Nebraska,Keith,Amusement,3
Nebraska,Keith,Religious,18
Nebraska,Knox,Amusement,4
Nebraska,Knox,Religious,15
Nebraska,Lancaster,Amusement,101
Nebraska,Lancaster,Religious,438
Nebraska,Lincoln,Amusement,15
Nebraska,Lincoln,Religious,54
Nebraska,Madison,Amusement,11
Nebraska,Madison,Religious,54
Nebraska,Merrick,Amusement,3
Nebraska,Merrick,Religious,19
Nebraska,Morrill,Amusement,4
Nebraska,Morrill,Religious,7
Nebraska,Nance,Amusement,3
Nebraska,Nance,Religious,5
Nebraska,Nemaha,Amusement,3
Nebraska,Nemaha,Religious,12
Nebraska,Otoe,Amusement,5
Nebraska,Otoe,Religious,30
Nebraska,Phelps,Amusement,6
Nebraska,Phelps,Religious,23
Nebraska,Platte,Amusement,12
Nebraska,Platte,Religious,39
Nebraska,Red Willow,Amusement,4
Nebraska,Red Willow,Religious,22
Nebraska,Saline,Amusement,3
Nebraska,Saline,Religious,21
Nebraska,Sarpy,Amusement,47
Nebraska,Sarpy,Religious,109
Nebraska,Saunders,Amusement,7
Nebraska,Saunders,Religious,35
Nebraska,Scotts Bluff,Amusement,18
Nebraska,Scotts Bluff,Religious,60
Nebraska,Seward,Amusement,4
Nebraska,Seward,Religious,30
Nebraska,Sheridan,Amusement,3
Nebraska,Sheridan,Religious,17
Nebraska,Washington,Amusement,5
Nebraska,Washington,Religious,20
Nebraska,Wayne,Amusement,3
Nebraska,Wayne,Religious,13
Nebraska,York,Amusement,4
Nebraska,York,Religious,33
Nevada,Carson City,Amusement,24
Nevada,Carson City,Religious,58
Nevada,Churchill,Amusement,12
Nevada,Churchill,Religious,20
Nevada,Clark,Amusement,612
Nevada,Clark,Religious,762
Nevada,Douglas,Amusement,30
Nevada,Douglas,Religious,40
Nevada,Elko,Amusement,25
Nevada,Elko,Religious,26
Nevada,Humboldt,Amusement,10
Nevada,Humboldt,Religious,12
Nevada,Lander,Amusement,3
Nevada,Lander,Religious,6
Nevada,Lyon,Amusement,26
Nevada,Lyon,Religious,27
Nevada,Nye,Amusement,14
Nevada,Nye,Religious,25
Nevada,Washoe,Amusement,179
Nevada,Washoe,Religious,329
Nevada,White Pine,Amusement,3
Nevada,White Pine,Religious,5
New Hampshire,Belknap,Amusement,41
New Hampshire,Belknap,Religious,73
New Hampshire,Carroll,Amusement,43
New Hampshire,Carroll,Religious,69
New Hampshire,Cheshire,Amusement,28
